feature,importance,signed,case_name,feature_tag,feature_name,model,seed,importance_std
fai_irrev_2.5C__W50__SOC5,0.0031635106075539906,-0.0031635106075539906,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,95,
fai_irrev_2.5C__W500__SOC5,0.0,0.0,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,95,
fai_irrev_2.5C__W300__SOC5,0.0,0.0,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,95,
fai_irrev_2.5C__W1000__SOC5,0.0,0.0,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,95,
fai_irrev_2.5C__W5000__SOC5,0.0,0.0,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,95,
fai_irrev_2.5C__W30__SOC5,0.02751063085493723,-0.02751063085493723,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,96,
fai_irrev_2.5C__W100__SOC5,0.022770697773562852,-0.022770697773562852,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,96,
fai_irrev_2.5C__W700__SOC5,0.010897300191296819,0.010897300191296819,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,96,
fai_irrev_2.5C__W70__SOC5,0.0071366505012997634,0.0071366505012997634,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,96,
fai_irrev_2.5C__W5000__SOC5,0.002573883010098426,0.002573883010098426,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,96,
fai_irrev_2.5C__W1000__SOC5,0.0007957621213498513,0.0007957621213498513,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,96,
fai_irrev_2.5C__W50__SOC5,0.0,-0.0,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,96,
fai_irrev_2.5C__W300__SOC5,0.0,0.0,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,96,
fai_irrev_2.5C__W500__SOC5,0.0,0.0,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,96,
fai_irrev_2.5C__W3000__SOC5,0.0,0.0,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,96,
fai_irrev_2.5C__W100__SOC5,0.025723438463930572,-0.025723438463930572,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,97,
fai_irrev_2.5C__W30__SOC5,0.021969611836262583,-0.021969611836262583,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,97,
fai_irrev_2.5C__W70__SOC5,0.00858908584745353,0.00858908584745353,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,97,
fai_irrev_2.5C__W1000__SOC5,0.006114660043693101,0.006114660043693101,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,97,
fai_irrev_2.5C__W700__SOC5,0.003236743316090939,0.003236743316090939,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,97,
fai_irrev_2.5C__W5000__SOC5,0.0026187541828867123,0.0026187541828867123,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,97,
fai_irrev_2.5C__W3000__SOC5,0.0012801598014592136,0.0012801598014592136,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,97,
fai_irrev_2.5C__W50__SOC5,0.0008640817802041521,-0.0008640817802041521,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,97,
fai_irrev_2.5C__W500__SOC5,0.0,0.0,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,97,
fai_irrev_2.5C__W300__SOC5,0.0,0.0,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,97,
fai_irrev_2.5C__W30__SOC5,0.028376320526408857,-0.028376320526408857,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,98,
fai_irrev_2.5C__W700__SOC5,0.012282434799927919,0.012282434799927919,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,98,
fai_irrev_2.5C__W50__SOC5,0.01146099658070498,-0.01146099658070498,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,98,
fai_irrev_2.5C__W100__SOC5,0.009456575138923678,-0.009456575138923678,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,98,
fai_irrev_2.5C__W70__SOC5,0.0029237412217313526,0.0029237412217313526,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,98,
fai_irrev_2.5C__W1000__SOC5,0.0012812035453906405,0.0012812035453906405,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,98,
fai_irrev_2.5C__W5000__SOC5,0.0003246553402806681,0.0003246553402806681,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,98,
fai_irrev_2.5C__W300__SOC5,0.0,0.0,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,98,
fai_irrev_2.5C__W500__SOC5,0.0,0.0,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,98,
fai_irrev_2.5C__W3000__SOC5,0.0,0.0,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,98,
fai_irrev_2.5C__W30__SOC5,0.029730345202317612,-0.029730345202317612,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,99,
fai_irrev_2.5C__W100__SOC5,0.014679882208550401,-0.014679882208550401,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,99,
fai_irrev_2.5C__W700__SOC5,0.010650785371135379,0.010650785371135379,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,99,
fai_irrev_2.5C__W70__SOC5,0.0064175013790257725,0.0064175013790257725,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,99,
fai_irrev_2.5C__W50__SOC5,0.005317406474529703,-0.005317406474529703,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,99,
fai_irrev_2.5C__W1000__SOC5,0.001305003558220651,0.001305003558220651,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,99,
fai_irrev_2.5C__W3000__SOC5,0.0009704396253559275,0.0009704396253559275,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,99,
fai_irrev_2.5C__W300__SOC5,0.0,0.0,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,99,
fai_irrev_2.5C__W500__SOC5,0.0,0.0,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,99,
fai_irrev_2.5C__W5000__SOC5,0.0,0.0,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,en,99,
fai_irrev_2.5C__W300__SOC5,0.014762272509670682,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,0,0.004404996673181374
fai_irrev_2.5C__W100__SOC5,0.011573956912151268,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,0,0.005494171502700563
fai_irrev_2.5C__W5000__SOC5,0.0063872305345726325,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,0,0.003157361201625302
fai_irrev_2.5C__W1000__SOC5,0.004768166201033775,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,0,0.0017136560179836424
fai_irrev_2.5C__W30__SOC5,0.002447092621778775,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,0,0.0011632482025759911
fai_irrev_2.5C__W50__SOC5,0.0022606410545468777,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,0,0.0013365885658954196
fai_irrev_2.5C__W3000__SOC5,0.0015884985350294069,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,0,0.0010154809484681664
fai_irrev_2.5C__W700__SOC5,-0.00041213938352796276,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,0,0.0015049369671530015
fai_irrev_2.5C__W500__SOC5,-0.00042452394252821964,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,0,0.0022343543021254393
fai_irrev_2.5C__W70__SOC5,-0.0029390102697794455,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,0,0.0029476362141808397
fai_irrev_2.5C__W100__SOC5,0.02775629294144303,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,1,0.007465791011809735
fai_irrev_2.5C__W500__SOC5,0.008346768260719659,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,1,0.00278030535826682
fai_irrev_2.5C__W5000__SOC5,0.007662172179823135,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,1,0.002136544509882227
fai_irrev_2.5C__W3000__SOC5,0.006616358838195352,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,1,0.0016859486592634089
fai_irrev_2.5C__W30__SOC5,0.0061269650118063596,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,1,0.0027477941285358174
fai_irrev_2.5C__W50__SOC5,0.006047120852082456,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,1,0.0020109086307965106
fai_irrev_2.5C__W1000__SOC5,0.005614002164318937,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,1,0.0021181322225664293
fai_irrev_2.5C__W700__SOC5,0.004041363272511657,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,1,0.001804249036001685
fai_irrev_2.5C__W70__SOC5,0.003866811439857883,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,1,0.002703036178274241
fai_irrev_2.5C__W300__SOC5,0.0024011788814073155,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,1,0.0012848348612726364
fai_irrev_2.5C__W100__SOC5,0.01424239921603009,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,2,0.0028002222199123455
fai_irrev_2.5C__W30__SOC5,0.011141312857735139,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,2,0.0021449525788366495
fai_irrev_2.5C__W5000__SOC5,0.004902940894974056,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,2,0.001520462943042965
fai_irrev_2.5C__W700__SOC5,0.00489344520682623,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,2,0.001865231031011225
fai_irrev_2.5C__W50__SOC5,0.004805803477612569,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,2,0.002456123393745297
fai_irrev_2.5C__W1000__SOC5,0.004378149903093894,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,2,0.0013868478896859925
fai_irrev_2.5C__W70__SOC5,0.003093287618361337,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,2,0.0006043348956011259
fai_irrev_2.5C__W3000__SOC5,0.0027194601450451104,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,2,0.001025441136039093
fai_irrev_2.5C__W500__SOC5,0.001626309268043752,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,2,0.0015678611970495768
fai_irrev_2.5C__W300__SOC5,-0.0013545045946692302,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,2,0.0007763395528915696
fai_irrev_2.5C__W100__SOC5,0.01696464219384298,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,3,0.004452089108011526
fai_irrev_2.5C__W700__SOC5,0.006480934235243733,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,3,0.002211762592579048
fai_irrev_2.5C__W300__SOC5,0.005392117536097277,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,3,0.0014472385043427212
fai_irrev_2.5C__W70__SOC5,0.004743699981193417,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,3,0.00281707104130579
fai_irrev_2.5C__W50__SOC5,0.004401824424616273,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,3,0.0027668244144299424
fai_irrev_2.5C__W500__SOC5,0.003325888185063383,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,3,0.0016503916928676816
fai_irrev_2.5C__W1000__SOC5,0.0028406397498998313,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,3,0.0014075586789716753
fai_irrev_2.5C__W5000__SOC5,0.0017973940758411067,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,3,0.0006708081907415042
fai_irrev_2.5C__W3000__SOC5,0.0008428687240368407,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,3,0.0019019198617618853
fai_irrev_2.5C__W30__SOC5,0.00026474115166741434,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,3,0.0012905257059303296
fai_irrev_2.5C__W100__SOC5,0.007963299632468456,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,4,0.003187350984544777
fai_irrev_2.5C__W30__SOC5,0.00325116252588413,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,4,0.003734881961489859
fai_irrev_2.5C__W300__SOC5,0.0019864178039724076,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,4,0.00206056446566491
fai_irrev_2.5C__W70__SOC5,0.00143340000134843,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,4,0.0020599147478175695
fai_irrev_2.5C__W50__SOC5,2.437230272200955e-05,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,4,0.0015687310596014285
fai_irrev_2.5C__W5000__SOC5,-7.062159266152946e-05,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,4,0.0014167763453739814
fai_irrev_2.5C__W3000__SOC5,-0.0007148071020094373,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,4,0.00281978967355362
fai_irrev_2.5C__W700__SOC5,-0.0010909956070538338,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,4,0.0017910573717295638
fai_irrev_2.5C__W1000__SOC5,-0.0025267998222865537,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,4,0.00252713116892989
fai_irrev_2.5C__W500__SOC5,-0.004873140755599524,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,4,0.001642588079425904
fai_irrev_2.5C__W100__SOC5,0.020366423705844065,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,5,0.0054658601061139175
fai_irrev_2.5C__W50__SOC5,0.00888407848986197,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,5,0.0026899499861186968
fai_irrev_2.5C__W3000__SOC5,0.008104700088750489,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,5,0.0014460264386321456
fai_irrev_2.5C__W30__SOC5,0.0064273574455577295,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,5,0.0019672385568772067
fai_irrev_2.5C__W700__SOC5,0.00600803400273383,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,5,0.002086823478570046
fai_irrev_2.5C__W1000__SOC5,0.005433130176763223,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,5,0.0012500840413978323
fai_irrev_2.5C__W70__SOC5,0.005101332892403757,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,5,0.0015872191693191407
fai_irrev_2.5C__W500__SOC5,0.004167174336801616,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,5,0.0019010655935988766
fai_irrev_2.5C__W5000__SOC5,0.0014392258206528477,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,5,0.0013384788675723713
fai_irrev_2.5C__W300__SOC5,-0.0012647399933788165,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,5,0.002288113532010174
fai_irrev_2.5C__W100__SOC5,0.015872428489102655,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,6,0.0037455414781348735
fai_irrev_2.5C__W500__SOC5,0.009118133920293344,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,6,0.004021022825913708
fai_irrev_2.5C__W30__SOC5,0.007047517728362901,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,6,0.0021145533085236493
fai_irrev_2.5C__W300__SOC5,0.004714761018978293,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,6,0.0022847598183705076
fai_irrev_2.5C__W3000__SOC5,0.004254581307533501,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,6,0.0023811730415376304
fai_irrev_2.5C__W50__SOC5,0.004175933465718588,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,6,0.001674073506422335
fai_irrev_2.5C__W70__SOC5,0.003315747674939777,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,6,0.0017853912127702674
fai_irrev_2.5C__W700__SOC5,0.0029238277602139464,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,6,0.0016303308188433969
fai_irrev_2.5C__W1000__SOC5,0.002859861826116168,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,6,0.0017796544173316671
fai_irrev_2.5C__W5000__SOC5,0.002228991617409698,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,6,0.0011818027356594587
fai_irrev_2.5C__W100__SOC5,0.014783264884175872,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,7,0.0029105607402350984
fai_irrev_2.5C__W500__SOC5,0.009402212187521446,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,7,0.0029146345861220356
fai_irrev_2.5C__W1000__SOC5,0.008379742060293963,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,7,0.00223054955462055
fai_irrev_2.5C__W700__SOC5,0.007299019484555391,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,7,0.004267442764951129
fai_irrev_2.5C__W50__SOC5,0.006334950924995042,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,7,0.003264839551328306
fai_irrev_2.5C__W3000__SOC5,0.004671552437050556,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,7,0.002575496742317569
fai_irrev_2.5C__W300__SOC5,0.004567783524762588,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,7,0.0014735911655671915
fai_irrev_2.5C__W30__SOC5,0.002156642628418366,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,7,0.0020801473174044127
fai_irrev_2.5C__W5000__SOC5,0.001945675097572687,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,7,0.001376551395821235
fai_irrev_2.5C__W70__SOC5,0.00041416023344253516,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,7,0.002045352890419119
fai_irrev_2.5C__W100__SOC5,0.019333933894732556,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,8,0.004417511003266447
fai_irrev_2.5C__W700__SOC5,0.012193514178333368,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,8,0.003041939700708925
fai_irrev_2.5C__W50__SOC5,0.012151124473504934,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,8,0.002340961657731545
fai_irrev_2.5C__W1000__SOC5,0.011966223520943467,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,8,0.002262050400140277
fai_irrev_2.5C__W500__SOC5,0.01160600352051803,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,8,0.002472716889899961
fai_irrev_2.5C__W3000__SOC5,0.009494776399458116,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,8,0.0015865456163249975
fai_irrev_2.5C__W30__SOC5,0.008701991312616337,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,8,0.0016160668386360543
fai_irrev_2.5C__W300__SOC5,0.007190577523005314,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,8,0.0009778209912439256
fai_irrev_2.5C__W5000__SOC5,0.007095757446760384,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,8,0.0021229915508218745
fai_irrev_2.5C__W70__SOC5,0.0028460879469177367,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,8,0.0019415006326007035
fai_irrev_2.5C__W100__SOC5,0.022870980203369747,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,9,0.005589025616783593
fai_irrev_2.5C__W5000__SOC5,0.00757571190014047,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,9,0.0020421854495368355
fai_irrev_2.5C__W30__SOC5,0.007137923553362832,,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,exp2__SOC05_2p5C__all_widths,svm,9,0.0018736454795450512
